ID,terraza,numPhotos,floor,size,exterior,rooms,bathrooms,hasVideo,status,hasLift,hasPlan,has3DTour,has360,topPlus,barrio_Chueca-Justicia,barrio_Huertas-Cortes,barrio_Lavapiés-Embajadores,barrio_Malasaña-Universidad,barrio_Palacio,barrio_Sol,tipo_flat,tipo_studio,tipo_penthouse,tipo_duplex,priceLog
105987448,0,0.8260766500505894,1.0,0.6994704355288563,1,0.5781296526357756,0.23784458827331328,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,13.997832114758229
106862285,0,0.6236333915610938,2.0,0.6266481228972502,1,0.5781296526357756,0.5374933317397155,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,13.891545244240271
104279638,0,0.6236333915610938,1.0,0.6097551672327259,0,0.5781296526357756,0.23784458827331328,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,13.81451005763069
107372678,0,0.6352990620690318,1.0,0.3176830475892394,1,0.2890648263178878,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.604848765487542
107472066,1,0.8115253610827109,5.0,0.5070939149688369,1,0.45815690999132624,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.955272500339433
107004974,0,0.7265356482629434,1.0,0.6834738826595637,1,0.5781296526357756,0.23784458827331328,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13.681979165339751
105930369,0,0.8760907101274585,3.0,0.6801548161058355,1,0.5781296526357756,0.23784458827331328,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,13.591116224748411
106933202,0,0.4968111617403508,4.0,0.7101176216530292,1,0.45815690999132624,0.23784458827331328,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,13.989463865087712
105501720,0,0.7409251356888623,-0.5,0.5620831557580059,1,0.45815690999132624,0.23784458827331328,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,13.592367006650065
103312737,0,0.5982202474580609,1.0,0.6266481228972502,1,0.5781296526357756,0.5374933317397155,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13.891545244240271
106677178,0,0.694512199751671,0.0,0.13478763005407712,0,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11.84939770159144
103466966,0,0.41985413904397634,1.0,0.802285573282262,1,0.5781296526357756,0.6444425975133798,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14.73180128983843
106657042,0,0.14955506186451523,0.0,0.5038562999705878,0,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.736700896592344
107081863,0,0.6568933038922656,5.0,0.2504265893220725,0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,12.560244459250788
104176631,0,0.8012490214930152,5.0,0.5196611620854417,1,0.5781296526357756,0.23784458827331328,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,13.151922179645874
107488451,1,0.7959212854693812,4.0,0.5821966846177207,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.527828485512494
107465221,0,0.711117494544868,3.0,0.33055693310395606,1,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.524526376648708
107006436,0,0.5982202474580609,0.0,0.38178738793961675,0,0.2890648263178878,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12.464583340681674
102787789,0,0.6113007580921018,3.0,0.59170626557816,0,0.5781296526357756,0.40659800924006667,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13.731041401337825
107470365,0,0.5982202474580609,4.0,0.59170626557816,1,0.45815690999132624,0.23784458827331328,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14.22097566607244
107567535,0,0.7189642627730068,2.0,0.4653445631580333,1,0.2890648263178878,0.0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,12.886641043883259
106892859,0,0.6113007580921018,2.0,0.6963477681742805,1,0.6711877414712396,0.5374933317397155,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14.253765488895429
95635303,0,0.7544146745896504,3.0,0.44981877278984816,1,0.5781296526357756,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.644327576461329
104955037,0,0.7189642627730068,0.0,0.6538344442208284,1,0.45815690999132624,0.23784458827331328,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13.773646353865574
105201645,0,0.8064483657567809,3.0,0.5459232712141207,1,0.45815690999132624,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13.652991628466498
105356252,0,0.646366223604866,3.0,0.4870440978833972,1,0.45815690999132624,0.23784458827331328,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,13.262125319779487
107379618,0,0.646366223604866,5.0,0.5940310586952058,1,0.5781296526357756,0.23784458827331328,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,13.493926933836812
106167588,0,0.3865942267128045,2.0,0.7882527777669266,1,0.8115075629572489,0.7348669132988577,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14.375126345899696
104577165,0,0.7477753093225762,1.0,0.7410304351163353,1,0.5781296526357756,0.23784458827331328,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,14.217636764806924
104641363,0,0.14955506186451523,1.0,0.5893608073624719,1,0.5781296526357756,0.23784458827331328,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,13.353475098367715
106989577,0,0.646366223604866,1.0,0.8125940057583865,1,0.5781296526357756,0.40659800924006667,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14.594835434765272
104685614,0,0.6236333915610938,2.0,0.6266481228972502,1,0.5781296526357756,0.5374933317397155,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13.891545244240271
107247842,0,0.5982202474580609,2.0,0.693187702717186,1,0.5781296526357756,0.23784458827331328,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,13.9108207377686
104987954,0,0.7544146745896504,1.0,0.6784794942118966,1,0.2890648263178878,0.23784458827331328,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.710150042306449
106956191,0,0.8064483657567809,4.0,0.7614357529513274,1,0.45815690999132624,0.23784458827331328,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,14.369395671190711
105447907,0,0.5534194909725004,1.0,0.59170626557816,1,0.45815690999132624,0.23784458827331328,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,13.773646353865574
106563012,0,0.8012490214930152,4.0,0.5345726045349362,1,0.45815690999132624,0.23784458827331328,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,13.321214236149494
102277593,0,0.5694092009084916,5.0,0.5869943133663382,1,0.45815690999132624,0.23784458827331328,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,13.840203170554645
103940608,0,0.6568933038922656,4.0,0.32419849743367457,0,0.2890648263178878,0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,12.367340793126296
107135402,0,0.7189642627730068,3.0,0.31100263224278857,0,0.45815690999132624,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.793859310432293
106071426,0,0.7409251356888623,0.0,0.49725939857067325,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13.16158409055761
107491416,0,0.6857043504418351,1.0,0.5514206015501988,0,0.2890648263178878,0.0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13.687677186454389
107502604,0,0.6568933038922656,3.0,0.7160142315501568,1,0.5781296526357756,0.40659800924006667,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14.508657738524219
106476327,0,0.73385032658864,1.0,0.6947724661109163,1,0.5781296526357756,0.23784458827331328,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,13.790192749979985
105445455,1,0.0,4.0,0.6681978436700622,1,0.45815690999132624,0.23784458827331328,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.892471599100402
107369701,0,0.646366223604866,1.0,0.38178738793961675,0,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12.834681304952548
107157146,0,0.8397082780879527,4.0,0.7462815997035632,1,0.5781296526357756,0.40659800924006667,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,14.73180128983843
107546657,0,0.6236333915610938,5.0,0.673388745081996,1,0.5781296526357756,0.40659800924006667,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14.316285845876763
101369778,0,0.9257195948337967,1.0,0.5869943133663382,1,0.5781296526357756,0.23784458827331328,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13.122363377404328
107261330,0,0.7029745528370157,1.0,0.42467000840104774,1,0.2890648263178878,0.0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,12.948009990259552
106313155,1,0.4486651855935457,6.0,0.7915579856420163,1,0.45815690999132624,0.40659800924006667,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14.580978400103845
106688016,0,0.6669305716058764,5.0,0.4904933275468337,1,0.45815690999132624,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.190022025878143
107074975,0,0.47407832969657865,5.0,0.5568057336016567,1,0.45815690999132624,0.23784458827331328,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13.579788224443204
107191246,0,0.14955506186451523,4.0,0.5070939149688369,0,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13.217673557208654
104666238,0,0.8064483657567809,3.0,0.603130660841221,1,0.45815690999132624,0.23784458827331328,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14.085537695177335
105225642,0,0.5361492885773198,1.0,0.59170626557816,1,0.6711877414712396,0.23784458827331328,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.38472764187182
107140840,0,0.23703916484828932,0.0,0.3428318119780398,1,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11.930977688583864
107158053,0,0.7265356482629434,1.0,0.4835491817317712,1,0.5781296526357756,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,12.886641043883259
107130419,0,0.6113007580921018,2.0,0.6425243280737476,1,0.5781296526357756,0.40659800924006667,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14.278615445518852
106520370,0,0.3865942267128045,4.0,0.43754389391576454,0,0.2890648263178878,0.0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,13.477236699396434
102767587,0,0.7029745528370157,3.0,0.2748004271278084,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12.230765258120545
106771343,0,0.6765215881860741,4.0,0.47277779588213287,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13.16158409055761
106402033,0,0.5534194909725004,2.0,0.5869943133663382,1,0.6711877414712396,0.40659800924006667,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.604789526648622
103112077,0,0.8352594123063504,4.0,0.4835491817317712,0,0.45815690999132624,0.23784458827331328,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,13.351886535682578
106714306,0,0.14955506186451523,1.0,0.8074901268640025,1,0.45815690999132624,0.23784458827331328,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,14.73180128983843
106626414,0,0.6113007580921018,2.0,0.30414868034823495,0,0.2890648263178878,0.0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,12.421184025147118
106690553,0,0.7029745528370157,3.0,0.6119268857628075,1,0.5781296526357756,0.23784458827331328,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,13.217673557208654
97542065,0,0.8213344295724141,0.0,0.2748004271278084,0,0.45815690999132624,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.323855681186558
107162198,0,0.7904586558207897,1.0,0.5986200841347693,1,0.5781296526357756,0.23784458827331328,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,13.548937448722729
105096685,1,0.8869717894214079,4.0,0.47277779588213287,1,0.2890648263178878,0.0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,13.215853720491667
106430633,0,0.6765215881860741,0.0,0.3602356338464434,1,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,12.240474072247506
107425340,1,0.8483399229403911,1.0,0.802285573282262,1,0.7472217363092141,0.40659800924006667,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14.316285845876763
106628107,0,0.47407832969657865,2.0,0.4938980497779508,0,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13.025852477023484
103160675,0,0.6568933038922656,1.0,0.6538344442208284,1,0.45815690999132624,0.23784458827331328,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,13.773646353865574
107525563,0,0.8646316096171967,3.0,0.7589697320871456,1,0.7472217363092141,0.23784458827331328,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,14.038654109278484
103319989,0,0.6669305716058764,2.0,0.6386439300246649,1,0.6711877414712396,0.23784458827331328,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13.444446876573442
101950900,0,0.7544146745896504,4.0,0.5723315239698417,1,0.2890648263178878,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13.345506928718539
107503742,0,0.7265356482629434,3.0,0.5963355476829753,1,0.45815690999132624,0.23784458827331328,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,13.577253368840017
103382322,0,0.5361492885773198,1.0,0.5748326072633994,1,0.45815690999132624,0.23784458827331328,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13.526494262499357
106134457,0,0.784854123933547,1.0,0.5514206015501988,1,0.45815690999132624,0.23784458827331328,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13.579788224443204
107422621,0,0.8012490214930152,1.0,0.6784794942118966,1,0.6711877414712396,0.23784458827331328,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,13.764217263576723
107426817,0,0.694512199751671,-0.5,0.4870440978833972,1,0.45815690999132624,0.0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,12.500606192931057
105649259,1,0.5842952647241249,2.0,0.6307076231503106,1,0.5781296526357756,0.5374933317397155,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13.891545244240271
107090255,1,0.41985413904397634,4.0,0.5165750179936941,1,0.45815690999132624,0.23784458827331328,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13.578521599828012
106525052,0,0.7791001203769448,4.0,0.47641733374846673,0,0.5781296526357756,0.0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,12.821258284620408
106978631,0,0.3865942267128045,3.0,0.6307076231503106,1,0.45815690999132624,0.23784458827331328,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14.375126345899696
107218381,0,0.8115253610827109,5.0,0.5672570923509619,1,0.5781296526357756,0.23784458827331328,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,13.304684934198283
96581959,0,0.6765215881860741,4.0,0.2504265893220725,1,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.388394202324129
104495698,0,0.7959212854693812,2.0,0.6556732134172951,1,0.45815690999132624,0.23784458827331328,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,14.22097566607244
107176998,0,0.14955506186451523,3.0,0.5374563743522518,1,0.2890648263178878,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13.038981768465277
