ID,terraza,numPhotos,floor,size,exterior,rooms,bathrooms,hasVideo,status,hasLift,hasPlan,has3DTour,has360,topPlus,barrio_Chueca-Justicia,barrio_Huertas-Cortes,barrio_Lavapiés-Embajadores,barrio_Malasaña-Universidad,barrio_Palacio,barrio_Sol,tipo_flat,tipo_studio,tipo_penthouse,tipo_duplex,priceLog
106682190,0,0.6236333915610938,3.0,0.30585121866678333,1,0.25,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.254862809699606
104586987,0,0.7265356482629434,0.0,0.4823688497305424,1,0.5,0.25,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,13.151922179645874
107231070,0,0.0,2.0,0.4462702285925203,1,0.3962406251802891,0.25,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12.959844447906553
97081799,0,0.6857043504418351,1.0,0.7041542501525043,1,0.5804820237218405,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14.73180128983843
105831355,1,0.6765215881860741,5.0,0.51405348920093,1,0.3962406251802891,0.3962406251802891,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.6112043647371
106713686,0,0.7959212854693812,2.0,0.8011151500316117,1,0.5,0.5804820237218405,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,14.73180128983843
107298626,0,0.6568933038922656,2.0,0.6162683919464492,1,0.5,0.5,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,13.891545244240271
107363029,0,0.6669305716058764,0.0,0.539597873544975,0,0.3962406251802891,0.25,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,12.560244459250788
101498721,0,0.7265356482629434,2.0,0.5475828643462163,0,0.3962406251802891,0.3962406251802891,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13.764217263576723
103340261,0,0.7029745528370157,3.0,0.6501632484555516,1,0.5,0.5804820237218405,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14.279244574196415
107114941,0,0.5842952647241249,3.0,0.8528285011152533,1,0.5804820237218405,0.5804820237218405,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.150511624696614
107373023,0,0.784854123933547,3.0,0.3597319156966502,0,0.25,0.25,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,12.577636201962656
103160722,0,0.6352990620690318,1.0,0.5819053077292661,1,0.5,0.5,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,13.731041401337825
107292864,1,0.784854123933547,11.0,0.8847360476973077,1,0.5,0.5804820237218405,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,15.110237725558674
107257093,0,0.7477753093225762,2.0,0.4176358208418519,1,0.25,0.25,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.992254692057308
106071426,0,0.7409251356888623,0.0,0.4890228482941682,1,0.25,0.25,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13.16158409055761
107157146,0,0.8397082780879527,4.0,0.7339202729311435,1,0.5,0.5,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,14.73180128983843
107213048,0,0.5534194909725004,1.0,0.4576366467237406,1,0.3962406251802891,0.25,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,12.989974189358584
106201042,0,0.694512199751671,5.0,0.5313593490397232,1,0.3962406251802891,0.3962406251802891,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,13.279367126213993
107541650,1,0.5694092009084916,1.0,0.6448127140425374,1,0.5,0.5,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,14.038654109278484
106810515,0,0.7409251356888623,4.0,0.5170191411994168,1,0.3962406251802891,0.25,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13.017002861746503
107545378,0,0.8723382269173212,1.0,0.5772714037783816,1,0.5,0.25,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13.383187995686226
107348531,0,0.6765215881860741,0.0,0.32508162422777587,0,0.25,0.25,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12.528156144699286
107534503,0,0.7189642627730068,5.0,0.4789767527298968,0,0.3962406251802891,0.25,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13.399995114002609
107310761,0,0.7409251356888623,4.0,0.23776986299352698,1,0.0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12.043553716032399
103707144,0,0.711117494544868,1.0,0.8001266089297624,1,0.5804820237218405,0.646240625180289,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,14.669925886120343
107372678,0,0.6352990620690318,1.0,0.31242098034428967,1,0.25,0.25,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.604848765487542
107557953,0,0.694512199751671,1.0,0.5819053077292661,1,0.3962406251802891,0.3962406251802891,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14.038654109278484
106894409,0,0.784854123933547,1.0,0.618272199011073,1,0.3962406251802891,0.3962406251802891,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,13.9108207377686
106452820,0,0.5694092009084916,2.0,0.7248143658063143,1,0.5,0.5804820237218405,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14.038654109278484
105383945,0,0.646366223604866,2.0,0.47205656328081946,1,0.3962406251802891,0.25,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13.468785944878709
106969099,0,0.711117494544868,1.0,0.5749230463446188,1,0.3962406251802891,0.3962406251802891,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,13.592367006650065
106823892,0,0.7029745528370157,0.0,0.27777068887541534,1,0.0,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.429216196844383
104086639,0,0.73385032658864,3.0,0.5725532424274834,1,0.5,0.3962406251802891,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.398478813484644
106135776,0,0.5173755097413612,2.0,0.5501908433378168,1,0.3962406251802891,0.3962406251802891,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,13.627975434117433
105559993,0,0.5694092009084916,1.0,0.5257180023969968,1,0.5,0.5,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13.731041401337825
107006436,0,0.5982202474580609,0.0,0.3754635034142785,0,0.25,0.25,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12.464583340681674
106784848,0,0.7189642627730068,4.0,0.5170191411994168,1,0.3962406251802891,0.25,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13.017002861746503
107020358,0,0.8352594123063504,2.0,0.8011151500316117,1,0.5,0.5804820237218405,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,14.73180128983843
106968890,0,0.6669305716058764,0.0,0.30585121866678333,0,0.3962406251802891,0.25,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,12.128111104060462
106917088,0,0.8064483657567809,1.0,0.34868804791822516,0,0.25,0.25,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,12.793859310432293
106060155,0,0.5982202474580609,2.0,0.5864579109117521,0,0.3962406251802891,0.3962406251802891,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13.592367006650065
83228409,0,0.8307168793445957,1.0,0.33118759360056194,0,0.25,0.25,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,12.594730635321957
107356766,0,0.5694092009084916,4.0,0.4219250379250362,1,0.25,0.25,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13.345506928718539
102851970,1,0.6568933038922656,5.0,0.5701615966917747,1,0.3962406251802891,0.3962406251802891,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,13.955272500339433
105935294,1,0.73385032658864,1.0,0.7784467057662615,1,0.646240625180289,0.3962406251802891,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14.316285845876763
106773719,0,0.6113007580921018,5.0,0.2702486629167161,0,0.3962406251802891,0.25,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.577636201962656
106614970,0,0.8213344295724141,3.0,0.4922869381926146,0,0.3962406251802891,0.3962406251802891,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,13.16158409055761
106665252,0,0.6857043504418351,0.0,0.5049475820761008,1,0.5,0.3962406251802891,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.928778628331663
106568664,1,0.7265356482629434,4.0,0.693919447049255,1,0.3962406251802891,0.3962406251802891,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,14.214286677921642
106336956,0,0.41985413904397634,0.0,0.46852600915350295,1,0.5,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.637855061955712
104161550,0,0.0,2.0,0.7153772630712255,1,0.5,0.3962406251802891,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14.585618779660347
104486130,1,0.29911012372903045,1.0,0.7326388297076557,1,0.5804820237218405,0.5,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14.070152776337855
101691069,0,0.760855819956617,2.0,0.6655831343634334,1,0.3962406251802891,0.5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13.676248490630767
106962997,0,0.7959212854693812,1.0,0.5578611079326025,1,0.5,0.3962406251802891,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,13.541073712262515
106293197,0,0.6113007580921018,1.0,0.17986595784832504,0,0.0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11.884489021402711
103775626,0,0.6857043504418351,2.0,0.5257180023969968,1,0.3962406251802891,0.25,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12.793859310432293
106280474,0,0.8064483657567809,4.0,0.5285540057665502,1,0.5,0.25,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,13.442996549995796
107318082,0,0.8260766500505894,1.0,0.5819053077292661,1,0.3962406251802891,0.3962406251802891,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,13.487006490992238
106660967,0,0.14955506186451523,3.0,0.43840624116274796,1,0.3962406251802891,0.25,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.301382825334498
106543223,0,0.7959212854693812,3.0,0.3754635034142785,0,0.3962406251802891,0.25,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,13.017002861746503
106563012,0,0.8012490214930152,4.0,0.5257180023969968,1,0.3962406251802891,0.3962406251802891,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,13.321214236149494
107195390,0,0.6669305716058764,1.0,0.5018398595975188,1,0.3962406251802891,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,12.886641043883259
101540033,0,0.7409251356888623,4.0,0.5080185259102431,1,0.3962406251802891,0.3962406251802891,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,13.578521599828012
107389722,0,0.646366223604866,0.0,0.39973274157853866,0,0.25,0.25,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.736700896592344
107432843,0,0.646366223604866,1.0,0.4462702285925203,1,0.3962406251802891,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13.279367126213993
102940269,0,0.6669305716058764,5.0,0.4890228482941682,1,0.3962406251802891,0.3962406251802891,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,13.9108207377686
103860500,0,0.5842952647241249,1.0,0.5080185259102431,1,0.3962406251802891,0.3962406251802891,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,13.919870573288517
106506001,0,0.6113007580921018,1.0,0.643004402017875,1,0.3962406251802891,0.3962406251802891,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,13.773646353865574
95323352,1,0.8012490214930152,4.0,0.38544518499648583,1,0.25,0.25,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,13.16158409055761
104214239,0,0.7671102389198118,3.0,0.39505708849629373,1,0.0,0.25,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,12.601487417784837
107459207,0,0.5534194909725004,3.0,0.2850807983458873,1,0.0,0.25,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.721885810807203
105636280,0,0.646366223604866,2.0,0.6878844837585681,1,0.3962406251802891,0.3962406251802891,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,14.077874822431765
106134457,0,0.784854123933547,1.0,0.5422869310329116,1,0.3962406251802891,0.3962406251802891,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13.579788224443204
107578509,0,0.7959212854693812,1.0,0.6162683919464492,1,0.3962406251802891,0.5,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,14.115615150414612
105219427,0,0.8012490214930152,7.0,0.7194638313933001,1,0.5,0.5,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,14.646243401476783
102412241,0,0.5982202474580609,3.0,0.643004402017875,1,0.701838730514401,0.25,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13.864300722133706
106237166,0,0.5534194909725004,1.0,0.643004402017875,1,0.3962406251802891,0.3962406251802891,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,13.773646353865574
106079882,0,0.7409251356888623,4.0,0.5110535514488869,1,0.3962406251802891,0.3962406251802891,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13.270783382522602
107327391,0,0.6113007580921018,1.0,0.40432563537913413,0,0.3962406251802891,0.25,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,12.834681304952548
105891626,1,0.6669305716058764,5.0,0.6202606510814374,1,0.3962406251802891,0.5,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,14.067824486578264
107552694,0,0.4968111617403508,5.0,0.5841915932274592,1,0.5,0.3962406251802891,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13.493926933836812
106500856,0,0.7189642627730068,1.0,0.6832643309920973,1,0.5,0.3962406251802891,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13.790192749979985
107304042,0,0.7189642627730068,2.0,0.32508162422777587,0,0.25,0.25,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,12.205572520488492
107327331,0,0.6113007580921018,1.0,0.40432563537913413,0,0.3962406251802891,0.25,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,12.834681304952548
104970993,0,0.6568933038922656,2.0,0.5909320170126707,1,0.5,0.5804820237218405,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,13.892471599100402
107532738,0,0.7029745528370157,0.0,0.539597873544975,1,0.5,0.3962406251802891,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13.322033572532897
103161154,0,0.646366223604866,2.0,0.6162683919464492,1,0.5,0.5804820237218405,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,13.891545244240271
106504191,0,0.7189642627730068,3.0,0.46852600915350295,1,0.3962406251802891,0.25,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,13.262125319779487
106982896,0,0.6236333915610938,4.0,0.2850807983458873,1,0.25,0.25,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,12.644327576461329
107408433,0,0.6352990620690318,1.0,0.2850807983458873,0,0.3962406251802891,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.345834587905333
101243388,0,0.773188453425609,4.0,0.3754635034142785,1,0.25,0.25,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.611537753638338
107503742,0,0.7265356482629434,3.0,0.5864579109117521,1,0.3962406251802891,0.3962406251802891,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,13.577253368840017
106222162,0,0.23703916484828932,1.0,0.3703248854894915,1,0.25,0.25,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,12.542544882151386
105614445,0,0.6669305716058764,5.0,0.6356424408686588,1,0.3962406251802891,0.3962406251802891,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,13.993656743347747
105182637,0,0.3865942267128045,3.0,0.6571298876900235,1,0.3962406251802891,0.3962406251802891,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,13.988623175672918
105971690,0,0.7029745528370157,4.0,0.6017909957733613,1,0.3962406251802891,0.3962406251802891,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13.652991628466498
106749684,0,0.7029745528370157,0.0,0.5228506613394143,1,0.3962406251802891,0.25,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,12.802158113246987
106773048,0,0.6113007580921018,3.0,0.2850807983458873,0,0.3962406251802891,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.676076274775909
106053778,0,0.5842952647241249,2.0,0.7041542501525043,1,0.8304820237218407,0.5,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14.22097566607244
102791060,0,0.7544146745896504,5.0,0.5170191411994168,0,0.3962406251802891,0.3962406251802891,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,13.112313041550827
106916963,0,0.8723382269173212,2.0,0.8210493578288002,1,0.3962406251802891,0.3962406251802891,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,14.498607402670718
107143784,0,0.47407832969657865,4.0,0.7439501871762059,0,0.5,0.5804820237218405,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14.457364444136669
107208669,0,0.4968111617403508,2.0,0.4462702285925203,0,0.25,0.25,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,13.296316684527767
107145119,0,0.9227435152901243,1.0,0.7084199636148752,1,0.7499999999999999,0.5,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,13.709038313453757
106095138,0,0.4968111617403508,4.0,0.5080185259102431,1,0.3962406251802891,0.3962406251802891,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,13.578521599828012
107300095,0,0.4486651855935457,3.0,0.5080185259102431,1,0.3962406251802891,0.3962406251802891,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,13.541073712262515
107044081,0,0.8260766500505894,2.0,0.5795986994268635,1,0.5804820237218405,0.25,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,12.994530005894443
1254385,0,0.7029745528370157,6.0,0.3754635034142785,1,0.25,0.25,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13.45166712454693
107378822,0,0.6765215881860741,6.0,0.5368806578750988,1,0.3962406251802891,0.5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13.623138665316818
107392397,0,0.7265356482629434,1.0,0.4857171765151084,1,0.5,0.3962406251802891,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.369223455335854
107533138,0,0.5173755097413612,4.0,0.4462702285925203,1,0.3962406251802891,0.25,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,13.591116224748411
105639939,0,0.5982202474580609,2.0,0.7167466157234238,1,0.646240625180289,0.5804820237218405,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14.077874822431765
107556738,1,0.7671102389198118,4.0,0.3754635034142785,1,0.25,0.25,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,13.190022025878143
106655072,0,0.760855819956617,2.0,0.3754635034142785,0,0.25,0.25,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12.506177237980511
101526157,0,0.7409251356888623,4.0,0.5553294612626033,1,0.3962406251802891,0.3962406251802891,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,13.578521599828012
107460730,0,0.7959212854693812,1.0,0.6375026045720654,1,0.3962406251802891,0.3962406251802891,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,13.652991628466498
107515476,0,0.7029745528370157,7.0,0.5578611079326025,1,0.5804820237218405,0.3962406251802891,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,13.997832114758229
103947945,0,0.694512199751671,4.0,0.49869446683863317,1,0.5,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13.442996549995796
105075753,0,0.5361492885773198,3.0,0.495510479341012,1,0.3962406251802891,0.3962406251802891,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13.17115354157376
106182328,0,0.8213344295724141,-0.5,0.5864579109117521,0,0.3962406251802891,0.3962406251802891,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,12.468436909997665
86932560,0,0.646366223604866,3.0,0.5996552493514206,1,0.5804820237218405,0.3962406251802891,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,13.567049198665774
106402033,0,0.5534194909725004,2.0,0.5772714037783816,1,0.5804820237218405,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.604789526648622
107460816,0,0.23703916484828932,2.0,0.4613174421321501,1,0.3962406251802891,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.363076394339839
39827939,0,0.5842952647241249,4.0,0.6202606510814374,0,0.3962406251802891,0.3962406251802891,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13.554145793829866
105773952,1,0.7671102389198118,1.0,0.7991342875468174,1,0.5804820237218405,0.3962406251802891,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14.316285845876763
106784206,0,0.6352990620690318,5.0,0.3754635034142785,1,0.25,0.25,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.80765263256463
107326560,0,0.73385032658864,1.0,0.618272199011073,1,0.3962406251802891,0.3962406251802891,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,13.9108207377686
105166764,0,0.5694092009084916,4.0,0.6060104663904858,1,0.5,0.3962406251802891,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.480037821676145
107516369,0,0.5361492885773198,1.0,0.2991107948815718,0,0.0,0.25,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12.206072645530174
106627740,1,0.6857043504418351,0.0,0.3754635034142785,0,0.25,0.25,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,12.524526376648708
107375212,0,0.694512199751671,3.0,0.6785604246869584,1,0.5,0.5,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,14.070152776337855
107291290,0,0.7189642627730068,3.0,0.34868804791822516,1,0.25,0.25,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,12.821258284620408
105561735,0,0.6857043504418351,-1.0,0.4613174421321501,1,0.3962406251802891,0.25,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12.594730635321957
107119676,0,0.7544146745896504,3.0,0.6688888061424932,1,0.701838730514401,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13.764217263576723
102128886,0,0.694512199751671,2.0,0.519951282288654,1,0.3962406251802891,0.3962406251802891,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,13.663524200966393
105407331,0,0.6669305716058764,0.0,0.8361351756766627,1,0.646240625180289,0.646240625180289,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,14.340239086899256
107508585,0,0.3472560998758355,1.0,0.6080947484830187,1,0.5,0.3962406251802891,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,14.557447902693651
106135787,0,0.73385032658864,1.0,0.7439501871762059,1,0.701838730514401,0.3962406251802891,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,14.077874822431765
106205832,0,0.5534194909725004,0.0,0.43438303304741266,0,0.3962406251802891,0.25,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.535376392672774
105648691,0,0.5694092009084916,1.0,0.39505708849629373,0,0.3962406251802891,0.25,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,12.644327576461329
84296960,1,0.7265356482629434,4.0,0.38050233601754624,1,0.25,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.102160670086809
101516068,1,0.4486651855935457,1.0,0.593140470559047,1,0.3962406251802891,0.3962406251802891,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,13.710150042306449
102792685,0,0.7265356482629434,4.0,0.5049475820761008,1,0.3962406251802891,0.25,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,12.945626198904275
107087253,0,0.8012490214930152,4.0,0.6122137512436597,1,0.5,0.25,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,13.38472764187182
104199841,0,0.5534194909725004,2.0,0.5819053077292661,1,0.5,0.5,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,13.804449610604848
107502604,0,0.6568933038922656,3.0,0.7041542501525043,1,0.5,0.5,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14.508657738524219
107140455,0,0.41985413904397634,3.0,0.6241924191093476,1,0.3962406251802891,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14.137594057133388
107234286,0,0.8115253610827109,0.0,0.40432563537913413,1,0.3962406251802891,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.706847933442663
107311094,0,0.711117494544868,0.0,0.5080185259102431,1,0.5,0.3962406251802891,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.871334622600584
107207979,0,0.14955506186451523,0.0,0.495510479341012,1,0.3962406251802891,0.25,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,13.579788224443204
107153811,0,0.7189642627730068,5.0,0.5257180023969968,0,0.25,0.25,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,12.468436909997665
106989577,0,0.646366223604866,1.0,0.7991342875468174,1,0.5,0.5,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14.594835434765272
103957901,0,0.7409251356888623,4.0,0.5553294612626033,1,0.3962406251802891,0.3962406251802891,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,13.578521599828012
105041538,1,0.73385032658864,9.0,0.6337688462641126,1,0.3962406251802891,0.3962406251802891,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,15.009433026436708
107216676,0,0.47407832969657865,4.0,0.7784467057662615,1,0.5804820237218405,0.5804820237218405,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.068273526459642
107369701,0,0.646366223604866,1.0,0.3754635034142785,0,0.25,0.25,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12.834681304952548
106891608,0,0.14955506186451523,2.0,0.6571298876900235,1,0.3962406251802891,0.3962406251802891,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,13.937728190688523
103326988,0,0.6568933038922656,1.0,0.6554056838353789,1,0.5804820237218405,0.5804820237218405,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,13.9108207377686
101701987,0,0.73385032658864,4.0,0.47553972598705385,1,0.25,0.25,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,13.036805489042683
107540993,0,0.3472560998758355,4.0,0.5475828643462163,1,0.3962406251802891,0.3962406251802891,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13.617059619240436
107392486,0,0.6568933038922656,4.0,0.4890228482941682,0,0.5,0.25,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.279367126213993
107465221,0,0.711117494544868,3.0,0.32508162422777587,1,0.25,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.524526376648708
