ID,priceLog,terraza,numPhotos,floor,size,exterior,rooms,bathrooms,hasVideo,status,hasLift,hasPlan,has3DTour,has360,topPlus,barrio_Chueca-Justicia,barrio_Huertas-Cortes,barrio_Lavapiés-Embajadores,barrio_Malasaña-Universidad,barrio_Palacio,barrio_Sol,tipo_flat,tipo_studio,tipo_penthouse,tipo_duplex
105968245,13.997832114758229,0,0.8307168793445957,1.0,0.6994704355288563,1,0.5781296526357756,0.23784458827331328,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
107361725,11.982929094215963,0,0.6236333915610938,0.0,0.3602356338464434,1,0.2890648263178878,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107272434,14.151982794585487,0,0.5534194909725004,4.0,0.616217424392397,1,0.5781296526357756,0.5374933317397155,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
107249812,13.487006490992238,0,0.711117494544868,3.0,0.6225251903914943,1,0.7472217363092141,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
106543223,13.017002861746503,0,0.7959212854693812,3.0,0.38178738793961675,0,0.45815690999132624,0.0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
84296960,13.102160670086809,1,0.7265356482629434,4.0,0.38691108896614224,1,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
107541650,14.038654109278484,1,0.5694092009084916,1.0,0.6556732134172951,1,0.5781296526357756,0.40659800924006667,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107300095,13.541073712262515,0,0.4486651855935457,3.0,0.5165750179936941,1,0.45815690999132624,0.23784458827331328,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
103200398,13.758834380770717,0,0.8685193246375221,3.0,0.6699395154185595,1,0.8671944789536634,0.40659800924006667,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107491320,13.731041401337825,0,0.6669305716058764,3.0,0.59170626557816,0,0.5781296526357756,0.40659800924006667,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
106101182,12.560244459250788,1,0.773188453425609,3.0,0.3657908350703245,1,0.45815690999132624,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
106558020,13.017002861746503,0,0.6669305716058764,2.0,0.43754389391576454,0,0.2890648263178878,0.23784458827331328,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
106894366,13.499429010990795,0,0.7544146745896504,2.0,0.6444433351640604,1,0.5781296526357756,0.0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
106471746,12.388394202324129,1,0.711117494544868,6.0,0.40646538982730984,1,0.45815690999132624,0.23784458827331328,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
107231070,12.959844447906553,0,0.0,2.0,0.4537867018770132,1,0.45815690999132624,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
106290271,14.71159858252091,0,0.6765215881860741,1.0,0.7462815997035632,1,0.45815690999132624,0.40659800924006667,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
107460480,12.9190224533863,0,0.29911012372903045,1.0,0.5869943133663382,1,0.8671944789536634,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
106855837,13.017002861746503,0,0.5982202474580609,1.0,0.47641733374846673,1,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
103594499,13.38472764187182,0,0.8064483657567809,3.0,0.5038562999705878,1,0.5781296526357756,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
106393421,13.296316684527767,0,0.760855819956617,1.0,0.5986200841347693,1,0.45815690999132624,0.23784458827331328,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
103860352,13.77468856344402,0,0.5694092009084916,1.0,0.47641733374846673,1,0.45815690999132624,0.23784458827331328,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
101540033,13.578521599828012,0,0.7409251356888623,4.0,0.5165750179936941,1,0.45815690999132624,0.23784458827331328,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107490706,13.764217263576723,1,0.694512199751671,4.0,0.603130660841221,1,0.2890648263178878,0.23784458827331328,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
106979575,13.927945987294063,0,0.6236333915610938,2.0,0.6425243280737476,1,0.5781296526357756,0.40659800924006667,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
103905419,13.353475098367715,0,0.5982202474580609,5.0,0.5846064028439255,0,0.6711877414712396,0.23784458827331328,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
105298168,12.983101310070822,0,0.8352594123063504,3.0,0.32419849743367457,1,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
106186917,13.526494262499357,0,0.5982202474580609,0.0,0.5723315239698417,1,0.45815690999132624,0.23784458827331328,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
106475909,13.663524200966393,1,0.5361492885773198,1.0,0.5821966846177207,1,0.5781296526357756,0.40659800924006667,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
106773918,13.579788224443204,0,0.760855819956617,3.0,0.6646796273893312,1,0.45815690999132624,0.23784458827331328,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
106848960,13.997832114758229,0,0.7409251356888623,4.0,0.6347056134521911,1,0.45815690999132624,0.23784458827331328,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
106509829,13.253391639810733,0,0.7904586558207897,1.0,0.5038562999705878,0,0.45815690999132624,0.23784458827331328,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
105022426,13.102160670086809,0,0.8012490214930152,0.0,0.42903146822764526,0,0.45815690999132624,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
104027456,14.077874822431765,0,0.7029745528370157,5.0,0.7274262722627352,1,0.5781296526357756,0.40659800924006667,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
107558314,12.604848765487542,0,0.5694092009084916,1.0,0.3176830475892394,1,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107362170,13.012548511397123,0,0.3472560998758355,5.0,0.5431310513816057,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
107490086,13.927945987294063,0,0.5361492885773198,2.0,0.6425243280737476,1,0.5781296526357756,0.40659800924006667,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
107555680,14.010254634756786,0,0.14955506186451523,5.0,0.6681978436700622,1,0.6711877414712396,0.40659800924006667,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
106104693,14.690979295318174,0,0.6669305716058764,4.0,0.7174680220700982,1,0.6711877414712396,0.5374933317397155,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
96413799,14.240778293368619,0,0.7959212854693812,4.0,0.659312751283629,1,0.5781296526357756,0.40659800924006667,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
103957901,13.578521599828012,0,0.7409251356888623,4.0,0.564682805474779,1,0.45815690999132624,0.23784458827331328,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
104045905,14.761360092079974,0,0.6352990620690318,1.0,0.8273387526992224,1,0.6711877414712396,0.6444425975133798,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
106336068,12.196022309676673,0,0.646366223604866,4.0,0.2898823783469706,0,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107092719,13.38472764187182,0,0.3472560998758355,2.0,0.7174680220700982,1,0.8671944789536634,0.23784458827331328,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107080775,12.959844447906553,0,0.7477753093225762,4.0,0.41572466659960705,1,0.2890648263178878,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106355015,13.58609739363647,0,0.7671102389198118,3.0,0.5345726045349362,1,0.5781296526357756,0.23784458827331328,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
106650498,12.644327576461329,0,0.5173755097413612,1.0,0.35456095681708955,0,0.45815690999132624,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
105976144,13.639965985449344,0,0.7791001203769448,1.0,0.5748326072633994,0,0.45815690999132624,0.23784458827331328,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
106686945,13.780919113194654,0,0.6352990620690318,1.0,0.6204393114509268,1,0.45815690999132624,0.23784458827331328,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
105410063,13.58609739363647,0,0.7791001203769448,2.0,0.5196611620854417,1,0.45815690999132624,0.23784458827331328,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
106500063,13.993656743347747,0,0.7544146745896504,2.0,0.6386439300246649,1,0.5781296526357756,0.40659800924006667,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
106233454,14.648419680899378,0,0.7791001203769448,4.0,0.8166071981292851,1,0.8115075629572489,0.5374933317397155,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
107491408,13.507625778194974,0,0.6857043504418351,1.0,0.5005784651244014,0,0.2890648263178878,0.0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107396902,13.539757056377766,0,0.5534194909725004,4.0,0.5165750179936941,1,0.45815690999132624,0.23784458827331328,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
107282024,13.16158409055761,1,0.5361492885773198,1.0,0.5986200841347693,1,0.5781296526357756,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
106293197,11.884489021402711,0,0.6113007580921018,1.0,0.18289541753516225,0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
107063820,12.502466658583977,0,0.6352990620690318,0.0,0.3176830475892394,0,0.2890648263178878,0.0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
107087253,13.38472764187182,0,0.8012490214930152,4.0,0.6225251903914943,1,0.5781296526357756,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
107412619,12.560244459250788,0,0.6669305716058764,-0.5,0.3968693391587792,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107044081,12.994530005894443,0,0.8260766500505894,2.0,0.5893608073624719,1,0.6711877414712396,0.0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
106731537,13.636383892066839,0,0.47407832969657865,6.0,0.5227116274114156,1,0.45815690999132624,0.23784458827331328,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
107079999,13.300509562787802,1,0.8397082780879527,4.0,0.59170626557816,1,0.45815690999132624,0.23784458827331328,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
107445239,13.764217263576723,0,0.694512199751671,1.0,0.673388745081996,1,0.6711877414712396,0.40659800924006667,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
106660784,14.253765488895429,1,0.8115253610827109,6.0,0.59170626557816,1,0.45815690999132624,0.23784458827331328,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
107515476,13.997832114758229,0,0.7029745528370157,7.0,0.5672570923509619,1,0.6711877414712396,0.23784458827331328,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
107491363,14.234220892822458,0,0.6857043504418351,3.0,0.6801548161058355,0,0.45815690999132624,0.40659800924006667,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
106346595,13.9108207377686,0,0.711117494544868,3.0,0.6386439300246649,1,0.5781296526357756,0.40659800924006667,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
106718419,14.155547860749984,0,0.6113007580921018,1.0,0.5698065065013045,1,0.45815690999132624,0.23784458827331328,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107010927,11.884489021402711,0,0.4486651855935457,1.0,0.18289541753516225,0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
103160722,13.731041401337825,0,0.6352990620690318,1.0,0.59170626557816,1,0.5781296526357756,0.40659800924006667,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
102719189,14.27293540500315,0,0.8307168793445957,3.0,0.6204393114509268,1,0.5781296526357756,0.23784458827331328,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
106414275,14.557447902693651,0,0.760855819956617,3.0,0.8001746635289944,1,0.5781296526357756,0.5374933317397155,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
107460531,12.100712129872347,0,0.5694092009084916,0.0,0.32419849743367457,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
103938971,12.691580461311874,0,0.694512199751671,3.0,0.34876155167769407,0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
107160108,12.84792653170257,0,0.73385032658864,5.0,0.43332200685723476,0,0.2890648263178878,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
101685751,13.578521599828012,1,0.7409251356888623,4.0,0.564682805474779,1,0.45815690999132624,0.23784458827331328,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107048421,14.278615445518852,0,0.6352990620690318,2.0,0.7602056233952164,1,0.5781296526357756,0.5374933317397155,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
107514643,13.102160670086809,0,0.711117494544868,3.0,0.4653445631580333,0,0.2890648263178878,0.23784458827331328,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
105358205,13.853769270081365,0,0.5361492885773198,3.0,0.5698065065013045,1,0.5781296526357756,0.40659800924006667,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
102164062,12.611537753638338,0,0.784854123933547,0.0,0.3428318119780398,0,0.45815690999132624,0.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
106739427,14.580978400103845,1,0.8760907101274585,6.0,0.6801548161058355,1,0.45815690999132624,0.40659800924006667,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
105648691,12.644327576461329,0,0.5694092009084916,1.0,0.40171098530876326,0,0.45815690999132624,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107229647,12.959844447906553,0,0.694512199751671,2.0,0.46908735374017474,1,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
106970711,12.128111104060462,0,0.7544146745896504,0.0,0.31100263224278857,0,0.45815690999132624,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
105224284,13.493926933836812,0,0.6352990620690318,5.0,0.5940310586952058,1,0.5781296526357756,0.23784458827331328,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107046730,14.119312012295937,1,0.6669305716058764,2.0,0.6699395154185595,1,0.45815690999132624,0.40659800924006667,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
106483512,12.4130868149145,0,0.5982202474580609,0.0,0.2971119350193676,0,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
101209592,14.077874822431765,1,0.8440672616161862,3.0,0.6119268857628075,1,0.45815690999132624,0.23784458827331328,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
107566311,13.617059619240436,1,0.5982202474580609,4.0,0.4938980497779508,1,0.2890648263178878,0.23784458827331328,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
106568664,14.214286677921642,1,0.7265356482629434,4.0,0.7056070449465779,1,0.45815690999132624,0.23784458827331328,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
107356766,13.345506928718539,0,0.5694092009084916,4.0,0.42903146822764526,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
95798532,13.565766324852886,0,0.8525296147015309,3.0,0.7101176216530292,1,0.5781296526357756,0.40659800924006667,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
107559162,12.095141084822892,0,0.5361492885773198,0.0,0.21397392162361695,0,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107470397,14.244040939003435,0,0.5982202474580609,4.0,0.5821966846177207,1,0.45815690999132624,0.23784458827331328,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
105939495,14.151982794585487,0,0.41985413904397634,3.0,0.6405912621981329,1,0.2890648263178878,0.23784458827331328,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
106690609,14.077874822431765,0,0.6568933038922656,1.0,0.6574992574654928,0,0.6711877414712396,0.5374933317397155,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107329741,13.142166004700508,0,0.4486651855935457,2.0,0.5316569692128563,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107154335,12.013700752882718,0,0.5842952647241249,0.0,0.2898823783469706,0,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107562564,12.429216196844383,0,0.646366223604866,0.0,0.30414868034823495,0,0.2890648263178878,0.0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107163494,12.84792653170257,0,0.646366223604866,3.0,0.35456095681708955,1,0.45815690999132624,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107336098,14.144814305106875,0,0.47407832969657865,1.0,0.9259073061071343,1,0.5781296526357756,0.6444425975133798,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
107091199,13.473020249017498,0,0.23703916484828932,3.0,0.6347056134521911,1,0.2890648263178878,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
105580539,13.731041401337825,0,0.5534194909725004,3.0,0.5514206015501988,0,0.5781296526357756,0.40659800924006667,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
106609884,14.626440774180603,0,0.6568933038922656,5.0,0.8125940057583865,1,0.6711877414712396,0.40659800924006667,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
107528784,11.99535161421452,0,0.6765215881860741,5.0,0.33676574455027963,1,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
101991129,13.652991628466498,0,0.7029745528370157,1.0,0.6286856798320279,1,0.5781296526357756,0.23784458827331328,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
107486647,14.457364444136669,0,0.7189642627730068,2.0,0.6851178899210457,1,0.5781296526357756,0.40659800924006667,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
104850196,13.102160670086809,0,0.773188453425609,1.0,0.42903146822764526,1,0.2890648263178878,0.0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
107052358,14.340239086899256,0,0.8834053884531552,1.0,0.8502180951893978,1,0.7472217363092141,0.6444425975133798,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
105909850,13.670484785914017,1,0.8352594123063504,4.0,0.6386439300246649,1,0.5781296526357756,0.40659800924006667,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
107162783,13.244581010128577,1,0.711117494544868,1.0,0.5165750179936941,1,0.5781296526357756,0.23784458827331328,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
100931486,13.16158409055761,0,0.8440672616161862,2.0,0.44981877278984816,1,0.2890648263178878,0.0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
104272008,12.078239274020289,0,0.5173755097413612,0.0,0.2417745908658857,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
103005702,14.761360092079974,0,0.7959212854693812,1.0,0.7626601742291037,1,0.6711877414712396,0.5374933317397155,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
107320797,13.591116224748411,0,0.47407832969657865,0.0,0.5005784651244014,1,0.45815690999132624,0.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107368958,12.577636201962656,0,0.7791001203769448,3.0,0.3657908350703245,0,0.2890648263178878,0.0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
107445661,13.681979165339751,0,0.73385032658864,0.5,0.5316569692128563,1,0.45815690999132624,0.23784458827331328,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
107123845,13.353475098367715,0,0.4486651855935457,4.0,0.5374563743522518,1,0.5781296526357756,0.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
107362781,12.367340793126296,0,0.6113007580921018,3.0,0.32419849743367457,0,0.45815690999132624,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
103237469,13.279367126213993,0,0.47407832969657865,3.0,0.43332200685723476,1,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
98304431,13.399995114002609,0,0.7544146745896504,1.0,0.4800073525545301,1,0.45815690999132624,0.23784458827331328,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
107391592,12.449018824140563,0,0.4486651855935457,2.0,0.3712314878609413,0,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
106634448,13.641157170819497,0,0.7791001203769448,2.0,0.6097551672327259,1,0.6711877414712396,0.23784458827331328,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107111354,14.648419680899378,0,0.7189642627730068,2.0,0.720351791887414,1,0.45815690999132624,0.40659800924006667,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
107491399,14.666635798863005,0,0.6857043504418351,2.0,0.775766640024969,1,0.5781296526357756,0.40659800924006667,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107210069,13.681979165339751,0,0.646366223604866,0.5,0.5316569692128563,1,0.45815690999132624,0.23784458827331328,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107485949,13.604789526648622,0,0.7477753093225762,4.0,0.4904933275468337,0,0.5781296526357756,0.23784458827331328,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
103947945,13.442996549995796,0,0.694512199751671,4.0,0.5070939149688369,1,0.5781296526357756,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
103858202,14.626440774180603,1,0.9257195948337967,5.0,0.7056070449465779,1,0.45815690999132624,0.40659800924006667,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
107306175,12.180754837545884,0,0.5982202474580609,2.0,0.2971119350193676,0,0.2890648263178878,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107141572,12.948009990259552,0,0.711117494544868,3.0,0.34876155167769407,1,0.2890648263178878,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
107372707,12.524526376648708,0,0.6765215881860741,3.0,0.33055693310395606,1,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
105958529,13.251635713108469,1,0.7791001203769448,4.0,0.6053573602317646,1,0.6711877414712396,0.0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
107470189,14.038654109278484,0,0.5982202474580609,3.0,0.5773102058600543,1,0.45815690999132624,0.23784458827331328,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107140780,14.316285845876763,0,0.784854123933547,3.0,0.6699395154185595,1,0.6711877414712396,0.23784458827331328,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107232363,13.337474757021274,0,0.7029745528370157,4.0,0.5196611620854417,1,0.45815690999132624,0.23784458827331328,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106469600,13.764217263576723,0,0.9006755908483358,1.0,0.673388745081996,1,0.6711877414712396,0.40659800924006667,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
106132683,13.664687668229691,0,0.9072143441545792,5.0,0.6366821194121755,1,0.5781296526357756,0.23784458827331328,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
106117538,14.187074114396758,0,0.7959212854693812,1.0,0.7370223229312658,1,0.2890648263178878,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106823935,13.507625778194974,0,0.8012490214930152,2.0,0.49725939857067325,1,0.45815690999132624,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
106822371,14.727793268440891,1,0.14955506186451523,4.0,0.802285573282262,1,0.5781296526357756,0.5374933317397155,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
107290627,14.038654109278484,0,0.7409251356888623,2.0,0.6204393114509268,0,0.45815690999132624,0.23784458827331328,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
106477139,12.201060103706629,0,0.646366223604866,0.0,0.2504265893220725,0,0.2890648263178878,0.0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
101571175,14.690979295318174,0,0.6568933038922656,2.0,0.9626993738837435,0,0.6711877414712396,0.6444425975133798,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
106906271,14.077874822431765,0,0.14955506186451523,4.0,0.730203795929278,1,0.9163138199826525,0.8822871857866932,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107520450,13.11835535600679,0,0.8397082780879527,4.0,0.5287087562857127,1,0.45815690999132624,0.23784458827331328,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
107568769,12.577636201962656,0,0.646366223604866,2.0,0.3657908350703245,0,0.2890648263178878,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
107333763,13.17115354157376,0,0.6352990620690318,4.0,0.4537867018770132,0,0.45815690999132624,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107360867,13.465953081794405,0,0.8606725564093832,2.0,0.5963355476829753,1,0.5781296526357756,0.23784458827331328,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
96583874,12.388394202324129,0,0.8115253610827109,5.0,0.18289541753516225,1,0.0,0.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
107058302,12.345834587905333,0,0.6236333915610938,0.0,0.3657908350703245,0,0.2890648263178878,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
106475412,14.115615150414612,0,0.711117494544868,5.0,0.7260264689167679,1,0.5781296526357756,0.23784458827331328,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
106791711,14.498607402670718,0,0.5982202474580609,0.0,0.7130823979216856,1,0.45815690999132624,0.23784458827331328,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
107474516,12.388394202324129,0,0.5842952647241249,2.0,0.18289541753516225,0,0.0,0.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
107457448,14.508657738524219,0,0.8064483657567809,11.0,0.802285573282262,1,0.6711877414712396,0.40659800924006667,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
107162207,12.025749091398891,0,0.7029745528370157,0.0,0.31100263224278857,0,0.0,0.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
107366484,12.417143615610113,0,0.7265356482629434,0.0,0.32419849743367457,0,0.2890648263178878,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
101677977,13.578521599828012,0,0.7477753093225762,4.0,0.564682805474779,1,0.45815690999132624,0.23784458827331328,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
107067624,13.785051350479566,0,0.9560034276212961,2.0,0.7423530559902871,1,0.8115075629572489,0.40659800924006667,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
